index,RACH_ID,PLU,DATA,IL,CSNJ_B,WART,time_rounded_DATA,hour,minute,time,date
132416,100000069533,707,2018-09-15 13:10:00,1.0,7.9,7.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132417,100000069533,300,2018-09-15 13:10:00,1.0,7.9,7.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132418,100000069533,601,2018-09-15 13:10:00,1.0,4.9,4.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132419,100000069533,601,2018-09-15 13:10:00,1.0,4.9,4.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132420,100000069534,303,2018-09-15 13:14:00,1.0,8.9,8.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132421,100000069534,6,2018-09-15 13:14:00,1.0,19.8,19.8,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132422,100000069534,6,2018-09-15 13:14:00,1.0,19.8,19.8,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132423,100000069534,102,2018-09-15 13:15:00,1.0,15.8,15.8,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132424,100000069534,724,2018-09-15 13:15:00,1.0,7.0,7.0,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132425,100000069534,601,2018-09-15 13:15:00,1.0,4.9,4.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132426,100000069534,601,2018-09-15 13:15:00,1.0,4.9,4.9,2018-09-15 13:00:00,13.0,0.0,13.0,2018-09-15
132427,100000069535,707,2018-09-15 13:16:00,1.0,7.9,7.9,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132428,100000069535,707,2018-09-15 13:16:00,1.0,7.9,7.9,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132429,100000069535,4,2018-09-15 13:16:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132430,100000069535,6,2018-09-15 13:17:00,1.0,19.8,19.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132431,100000069536,202,2018-09-15 13:19:00,1.0,19.9,19.9,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132432,100000069536,8,2018-09-15 13:20:00,1.0,18.9,18.9,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132433,100000069536,4,2018-09-15 13:22:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132434,100000069537,4,2018-09-15 13:25:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132435,100000069537,9,2018-09-15 13:25:00,1.0,18.8,18.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132436,100000069537,803,2018-09-15 13:25:00,1.0,0.6,0.6,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132437,100000069538,4,2018-09-15 13:30:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132438,100000069538,803,2018-09-15 13:31:00,1.0,0.6,0.6,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132439,100000069540,1,2018-09-15 13:32:00,1.0,19.8,19.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132440,100000069540,9,2018-09-15 13:33:00,1.0,18.8,18.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132441,100000069540,803,2018-09-15 13:33:00,1.0,0.6,0.6,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132442,100000069541,705,2018-09-15 13:34:00,1.0,1.0,1.0,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132443,100000069542,4,2018-09-15 13:38:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132444,100000069542,4,2018-09-15 13:38:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132445,100000069542,803,2018-09-15 13:38:00,1.0,0.6,0.6,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132446,100000069543,4,2018-09-15 13:39:00,1.0,11.8,11.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132447,100000069543,7,2018-09-15 13:39:00,1.0,17.8,17.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132448,100000069544,1,2018-09-15 13:42:00,1.0,19.8,19.8,2018-09-15 13:30:00,13.0,0.5,13.5,2018-09-15
132449,100000069545,4,2018-09-15 13:45:00,1.0,11.8,11.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132450,100000069545,1,2018-09-15 13:45:00,1.0,19.8,19.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132451,100000069545,604,2018-09-15 13:45:00,1.0,4.9,4.9,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132452,100000069545,703,2018-09-15 13:46:00,1.0,5.0,5.0,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132453,100000069546,4,2018-09-15 13:54:00,1.0,11.8,11.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132454,100000069546,4,2018-09-15 13:54:00,1.0,11.8,11.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132455,100000069546,778,2018-09-15 13:55:00,1.0,9.8,9.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132456,100000069546,778,2018-09-15 13:55:00,1.0,9.8,9.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132457,100000069547,4,2018-09-15 14:00:00,1.0,11.8,11.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132458,100000069548,705,2018-09-15 14:05:00,1.0,1.0,1.0,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132459,100000069550,4,2018-09-15 14:12:00,1.0,11.8,11.8,2018-09-15 14:00:00,14.0,0.0,14.0,2018-09-15
132460,100000069551,303,2018-09-15 14:26:00,1.0,8.9,8.9,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132461,100000069551,103,2018-09-15 14:26:00,0.5,19.8,9.9,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132462,100000069552,300,2018-09-15 14:42:00,1.0,7.9,7.9,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132463,100000069552,101,2018-09-15 14:43:00,1.0,17.8,17.8,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132464,100000069552,724,2018-09-15 14:43:00,1.0,7.0,7.0,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132465,100000069552,737,2018-09-15 14:43:00,1.0,0.0,0.0,2018-09-15 14:30:00,14.0,0.5,14.5,2018-09-15
132466,100000069553,10,2018-09-15 14:52:00,1.0,16.5,16.5,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132467,100000069553,4,2018-09-15 14:52:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132468,100000069553,776,2018-09-15 14:52:00,1.0,7.8,7.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132469,100000069553,776,2018-09-15 14:52:00,1.0,7.8,7.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132470,100000069553,501,2018-09-15 14:52:00,1.0,3.8,3.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132471,100000069554,300,2018-09-15 14:53:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132472,100000069554,303,2018-09-15 14:53:00,1.0,8.9,8.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132473,100000069554,4,2018-09-15 14:53:00,0.5,11.8,5.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132474,100000069554,4,2018-09-15 14:53:00,0.5,11.8,5.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132475,100000069555,4,2018-09-15 14:54:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132476,100000069556,300,2018-09-15 14:57:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132477,100000069556,300,2018-09-15 14:57:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132478,100000069557,303,2018-09-15 14:58:00,1.0,8.9,8.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132479,100000069557,300,2018-09-15 14:58:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132480,100000069558,305,2018-09-15 15:02:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132481,100000069558,105,2018-09-15 15:02:00,0.5,15.8,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132482,100000069556,801,2018-09-15 15:04:00,1.0,22.8,22.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132483,100000069560,4,2018-09-15 15:08:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132484,100000069560,300,2018-09-15 15:08:00,1.0,7.9,7.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132485,100000069561,6,2018-09-15 15:09:00,1.0,19.8,19.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132486,100000069561,1,2018-09-15 15:09:00,1.0,19.8,19.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132487,100000069561,6,2018-09-15 15:10:00,0.5,19.8,9.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132488,100000069562,10,2018-09-15 15:10:00,1.0,16.5,16.5,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132489,100000069562,500,2018-09-15 15:11:00,1.0,3.8,3.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132490,100000069563,4,2018-09-15 15:11:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132491,100000069563,4,2018-09-15 15:11:00,0.5,11.8,5.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132492,100000069563,4,2018-09-15 15:11:00,0.5,11.8,5.9,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132493,100000069564,4,2018-09-15 15:12:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132494,100000069564,4,2018-09-15 15:12:00,1.0,11.8,11.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132495,100000069564,6,2018-09-15 15:12:00,1.0,19.8,19.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132496,100000069564,6,2018-09-15 15:12:00,1.0,19.8,19.8,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132497,100000069564,803,2018-09-15 15:12:00,1.0,0.6,0.6,2018-09-15 15:00:00,15.0,0.0,15.0,2018-09-15
132498,100000069565,300,2018-09-15 15:16:00,1.0,7.9,7.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132499,100000069566,776,2018-09-15 15:19:00,1.0,7.8,7.8,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132500,100000069568,801,2018-09-15 15:29:00,1.0,22.8,22.8,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132501,100000069569,102,2018-09-15 15:29:00,1.0,15.8,15.8,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132502,100000069569,203,2018-09-15 15:30:00,1.0,19.9,19.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132503,100000069569,700,2018-09-15 15:31:00,1.0,5.0,5.0,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132504,100000069569,600,2018-09-15 15:31:00,1.0,4.9,4.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132505,100000069569,307,2018-09-15 15:31:00,1.0,7.9,7.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132506,100000069570,6,2018-09-15 15:32:00,0.5,19.8,9.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132507,100000069570,300,2018-09-15 15:32:00,1.0,7.9,7.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132508,100000069570,600,2018-09-15 15:33:00,1.0,4.9,4.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132509,100000069570,798,2018-09-15 15:34:00,1.0,8.9,8.9,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132510,100000069571,5,2018-09-15 15:37:00,1.0,16.8,16.8,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132511,100000069573,705,2018-09-15 15:41:00,1.0,1.0,1.0,2018-09-15 15:30:00,15.0,0.5,15.5,2018-09-15
132512,100000069574,300,2018-09-15 15:58:00,1.0,7.9,7.9,2018-09-15 16:00:00,16.0,0.0,16.0,2018-09-15
132513,100000069574,776,2018-09-15 15:58:00,1.0,7.8,7.8,2018-09-15 16:00:00,16.0,0.0,16.0,2018-09-15
132514,100000069576,4,2018-09-15 16:28:00,0.5,11.8,5.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132515,100000069576,103,2018-09-15 16:28:00,0.5,19.8,9.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132516,100000069576,816,2018-09-15 16:28:00,1.0,3.9,3.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132517,100000069576,4,2018-09-15 16:29:00,0.5,11.8,5.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132518,100000069576,701,2018-09-15 16:29:00,1.0,5.0,5.0,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132519,100000069577,4,2018-09-15 16:29:00,0.5,11.8,5.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132520,100000069577,303,2018-09-15 16:29:00,1.0,8.9,8.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132521,100000069577,776,2018-09-15 16:30:00,1.0,7.8,7.8,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132522,100000069578,300,2018-09-15 16:37:00,1.0,7.9,7.9,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132523,100000069579,801,2018-09-15 16:42:00,1.0,22.8,22.8,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132524,100000069580,776,2018-09-15 16:44:00,1.0,7.8,7.8,2018-09-15 16:30:00,16.0,0.5,16.5,2018-09-15
132525,100000069581,4,2018-09-15 16:55:00,1.0,11.8,11.8,2018-09-15 17:00:00,17.0,0.0,17.0,2018-09-15
132526,100000069581,103,2018-09-15 17:03:00,0.5,19.8,9.9,2018-09-15 17:00:00,17.0,0.0,17.0,2018-09-15
132527,100000069582,1,2018-09-15 17:05:00,1.0,19.8,19.8,2018-09-15 17:00:00,17.0,0.0,17.0,2018-09-15
132528,100000069583,6,2018-09-15 17:16:00,0.5,19.8,9.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132529,100000069583,8,2018-09-15 17:16:00,1.0,18.9,18.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132530,100000069583,601,2018-09-15 17:16:00,1.0,4.9,4.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132531,100000069583,601,2018-09-15 17:16:00,1.0,4.9,4.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132532,100000069584,201,2018-09-15 17:21:00,1.0,19.9,19.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132533,100000069584,303,2018-09-15 17:23:00,1.0,8.9,8.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132534,100000069584,303,2018-09-15 17:23:00,1.0,8.9,8.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132535,100000069584,4,2018-09-15 17:23:00,1.0,11.8,11.8,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132536,100000069584,501,2018-09-15 17:24:00,1.0,3.8,3.8,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132537,100000069584,600,2018-09-15 17:24:00,1.0,4.9,4.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132538,100000069584,601,2018-09-15 17:25:00,1.0,4.9,4.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132539,100000069585,202,2018-09-15 17:40:00,1.0,19.9,19.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132540,100000069585,202,2018-09-15 17:40:00,1.0,19.9,19.9,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132541,100000069585,700,2018-09-15 17:40:00,1.0,5.0,5.0,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132542,100000069585,721,2018-09-15 17:40:00,1.0,6.5,6.5,2018-09-15 17:30:00,17.0,0.5,17.5,2018-09-15
132543,100000069586,4,2018-09-15 17:54:00,1.0,11.8,11.8,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132544,100000069586,401,2018-09-15 17:54:00,1.0,9.8,9.8,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132545,100000069586,400,2018-09-15 17:54:00,1.0,9.8,9.8,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132546,100000069586,701,2018-09-15 17:55:00,1.0,5.0,5.0,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132547,100000069586,704,2018-09-15 17:55:00,1.0,5.0,5.0,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132548,100000069586,604,2018-09-15 17:55:00,1.0,4.9,4.9,2018-09-15 18:00:00,18.0,0.0,18.0,2018-09-15
132549,100000069587,4,2018-09-15 18:18:00,1.0,11.8,11.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132550,100000069587,4,2018-09-15 18:18:00,1.0,11.8,11.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132551,100000069588,6,2018-09-15 18:20:00,1.0,19.8,19.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132552,100000069588,6,2018-09-15 18:20:00,1.0,19.8,19.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132553,100000069589,4,2018-09-15 18:23:00,1.0,11.8,11.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132554,100000069589,601,2018-09-15 18:23:00,1.0,4.9,4.9,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132555,100000069591,705,2018-09-15 18:29:00,1.0,1.0,1.0,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132556,100000069587,803,2018-09-15 18:37:00,1.0,0.6,0.6,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132557,100000069588,803,2018-09-15 18:41:00,1.0,0.6,0.6,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132558,100000069594,6,2018-09-15 18:41:00,1.0,19.8,19.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132559,100000069594,600,2018-09-15 18:42:00,1.0,4.9,4.9,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132560,100000069595,4,2018-09-15 18:42:00,1.0,11.8,11.8,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132561,100000069595,601,2018-09-15 18:42:00,1.0,4.9,4.9,2018-09-15 18:30:00,18.0,0.5,18.5,2018-09-15
132562,100000069596,6,2018-09-15 18:59:00,1.0,19.8,19.8,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132563,100000069596,801,2018-09-15 18:59:00,1.0,22.8,22.8,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132564,100000069597,4,2018-09-15 19:00:00,1.0,11.8,11.8,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132565,100000069596,101,2018-09-15 19:01:00,1.0,17.8,17.8,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132566,100000069596,716,2018-09-15 19:01:00,1.0,2.9,2.9,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132567,100000069596,803,2018-09-15 19:02:00,1.0,0.6,0.6,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132568,100000069599,300,2018-09-15 19:14:00,1.0,7.9,7.9,2018-09-15 19:00:00,19.0,0.0,19.0,2018-09-15
132569,100000069601,1,2018-09-15 19:56:00,1.0,19.8,19.8,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132570,100000069601,100,2018-09-15 19:56:00,1.0,18.8,18.8,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132571,100000069601,4,2018-09-15 19:57:00,1.0,11.8,11.8,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132572,100000069601,6,2018-09-15 19:57:00,1.0,19.8,19.8,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132573,100000069601,702,2018-09-15 19:57:00,1.0,5.0,5.0,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132574,100000069601,700,2018-09-15 19:57:00,1.0,5.0,5.0,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132575,100000069601,776,2018-09-15 19:58:00,1.0,7.8,7.8,2018-09-15 20:00:00,20.0,0.0,20.0,2018-09-15
132576,100000069602,4,2018-09-15 20:16:00,1.0,11.8,11.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132577,100000069603,1,2018-09-15 20:16:00,0.5,19.8,9.9,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132578,100000069603,4,2018-09-15 20:16:00,0.5,11.8,5.9,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132579,100000069604,300,2018-09-15 20:17:00,1.0,7.9,7.9,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132580,100000069604,801,2018-09-15 20:17:00,1.0,22.8,22.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132581,100000069604,776,2018-09-15 20:18:00,1.0,7.8,7.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132582,100000069604,5,2018-09-15 20:18:00,1.0,16.8,16.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132583,100000069604,303,2018-09-15 20:18:00,1.0,8.9,8.9,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132584,100000069607,202,2018-09-15 20:26:00,1.0,19.9,19.9,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132585,100000069608,4,2018-09-15 20:33:00,1.0,11.8,11.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132586,100000069608,4,2018-09-15 20:33:00,1.0,11.8,11.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132587,100000069608,4,2018-09-15 20:33:00,1.0,11.8,11.8,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132588,100000069609,705,2018-09-15 20:41:00,1.0,1.0,1.0,2018-09-15 20:30:00,20.0,0.5,20.5,2018-09-15
132589,100000069611,705,2018-09-15 21:04:00,1.0,1.0,1.0,2018-09-15 21:00:00,21.0,0.0,21.0,2018-09-15
132590,100000069613,811,2018-09-16 09:33:00,1.0,11.9,11.9,2018-09-16 09:30:00,9.0,0.5,9.5,2018-09-16
132591,100000069613,809,2018-09-16 09:33:00,1.0,9.9,9.9,2018-09-16 09:30:00,9.0,0.5,9.5,2018-09-16
132592,100000069613,812,2018-09-16 09:33:00,1.0,1.9,1.9,2018-09-16 09:30:00,9.0,0.5,9.5,2018-09-16
132593,100000069613,812,2018-09-16 09:33:00,1.0,1.9,1.9,2018-09-16 09:30:00,9.0,0.5,9.5,2018-09-16
132594,100000069613,815,2018-09-16 09:33:00,1.0,5.0,5.0,2018-09-16 09:30:00,9.0,0.5,9.5,2018-09-16
132595,100000069614,725,2018-09-16 10:50:00,1.0,8.0,8.0,2018-09-16 11:00:00,11.0,0.0,11.0,2018-09-16
132596,100000069615,723,2018-09-16 10:59:00,1.0,7.0,7.0,2018-09-16 11:00:00,11.0,0.0,11.0,2018-09-16
132597,100000069618,807,2018-09-16 11:13:00,1.0,9.9,9.9,2018-09-16 11:00:00,11.0,0.0,11.0,2018-09-16
132598,100000069618,813,2018-09-16 11:20:00,1.0,1.9,1.9,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132599,100000069619,303,2018-09-16 11:26:00,1.0,8.9,8.9,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132600,100000069621,4,2018-09-16 11:36:00,0.5,11.8,5.9,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132601,100000069621,6,2018-09-16 11:36:00,0.5,19.8,9.9,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132602,100000069622,6,2018-09-16 11:37:00,0.5,19.8,9.9,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132603,100000069623,4,2018-09-16 11:39:00,1.0,11.8,11.8,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132604,100000069623,4,2018-09-16 11:40:00,1.0,11.8,11.8,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132605,100000069623,776,2018-09-16 11:40:00,1.0,7.8,7.8,2018-09-16 11:30:00,11.0,0.5,11.5,2018-09-16
132606,100000069624,723,2018-09-16 11:46:00,1.0,7.0,7.0,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132607,100000069625,604,2018-09-16 11:54:00,1.0,4.9,4.9,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132608,100000069626,6,2018-09-16 11:56:00,1.0,19.8,19.8,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132609,100000069626,4,2018-09-16 11:57:00,1.0,11.8,11.8,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132610,100000069626,301,2018-09-16 11:57:00,1.0,7.9,7.9,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132611,100000069626,502,2018-09-16 11:58:00,1.0,3.8,3.8,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132612,100000069626,503,2018-09-16 11:58:00,1.0,3.8,3.8,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132613,100000069626,600,2018-09-16 11:58:00,1.0,4.9,4.9,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132614,100000069626,6,2018-09-16 12:04:00,1.0,19.8,19.8,2018-09-16 12:00:00,12.0,0.0,12.0,2018-09-16
132615,100000069627,401,2018-09-16 12:18:00,1.0,9.8,9.8,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132616,100000069627,401,2018-09-16 12:18:00,1.0,9.8,9.8,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132617,100000069628,301,2018-09-16 12:20:00,1.0,7.9,7.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132618,100000069628,301,2018-09-16 12:20:00,1.0,7.9,7.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132619,100000069629,301,2018-09-16 12:21:00,1.0,7.9,7.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132620,100000069629,4,2018-09-16 12:22:00,0.5,11.8,5.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132621,100000069629,700,2018-09-16 12:22:00,1.0,5.0,5.0,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132622,100000069630,301,2018-09-16 12:23:00,1.0,7.9,7.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
132623,100000069630,301,2018-09-16 12:23:00,1.0,7.9,7.9,2018-09-16 12:30:00,12.0,0.5,12.5,2018-09-16
